-1.0014,-1.0064,1.014,1
-1.0002,0.99995,-1.0049,1
-0.98204,0.9909,1.0031,1
-1.0003,1.0001,0.99437,1
-1.0782,-0.94774,-0.97071,1
0.99998,1.0039,-1.0496,1
0.98819,-0.96791,0.99421,-1
0.99025,-0.99777,1.0176,-1
0.99046,1.0055,-0.977,1
-1.0481,-0.96021,-1.0507,1
0.98154,0.98027,-0.99337,1
1.0237,-0.94001,1.0066,-1
0.99484,-1.0195,1.0689,-1
1.0177,1.0194,0.9669,-1
0.99811,0.90859,-0.96721,1
-1.0225,0.99074,0.98455,1
-1.0018,1.005,-0.96354,1
1.0017,-1.0002,0.99756,-1
-1.0642,-1.0176,-1.0447,1
-0.98804,-0.9528,0.91525,1
-1.0074,0.99367,0.98198,1
0.99071,0.99826,-1.0222,1
0.95155,1.0332,1.0164,-1
0.96467,-1.067,0.97759,-1
0.97571,0.96341,0.95818,-1
-1.0199,-0.99831,1.073,1
-1.0451,-1.0061,1.0197,1
1.0023,-0.99899,-1.0005,-1
-0.98188,1.0667,-1.072,1
-1.0339,-0.99442,0.93892,1
-0.9863,0.98988,0.97275,1
0.96275,0.98036,-0.93572,1
1.0167,-1.0134,1.0006,-1
-1.0423,1.0526,1.0439,1
-1.0082,1.0152,0.93617,1
1.0032,-0.99604,-1.0537,-1
1.0168,-0.97905,-1.0698,-1
0.99037,1.0016,0.96175,-1
0.96374,1.0663,1.0206,-1
0.99787,0.99354,1.0164,-1
-1.0358,1.076,-1.0133,1
-0.99977,0.99895,0.99484,1
0.98115,-1.0427,0.92239,-1
1.0227,-1.0032,-1.0741,-1
-0.94304,0.98951,1.0436,1
-1.0106,0.99721,-1.026,1
0.99272,0.99855,1.0845,-1
-0.99647,-0.99579,1.0126,1
1.0699,0.94383,0.96541,-1
0.97498,-0.95182,-0.97506,-1
-1.0312,1.0115,1.0409,1
1.0187,-1.0126,0.91886,-1
-0.99014,1.04,-1.0315,1
-1.0029,-0.99829,-1.0662,1
1.0025,-1.0016,0.99782,-1
0.96833,1.0268,1.081,-1
-0.98442,0.98988,0.99902,1
0.98495,-1.01,-1.0146,-1
0.98148,0.97586,-0.9947,1
0.98218,-1.0279,0.9804,-1
-1.0236,1.0158,-1.0269,1
1.0018,0.99874,-1.0015,1
0.99863,-1.0004,1.0002,-1
0.99558,-1.0066,-0.99185,-1
0.99362,-0.99958,0.98914,-1
-0.95234,-0.9137,1.0147,1
0.95975,-1.0071,1.0818,-1
-1.0563,-1.0175,0.95367,1
-1.002,1.0031,1.0023,1
-1.0044,-0.99978,1.0302,1
1.0269,-1.0736,1.0438,-1
1.0316,0.94162,0.96791,-1
-1.0221,-1.0278,-1.0082,1
-1.0019,0.99656,0.94221,1
1.0564,-1.0295,-0.99465,-1
0.98496,-0.98311,1.0077,-1
1.0049,-1.0199,1.0046,-1
-1.0721,-1.0591,0.96533,1
1.0112,1.0028,-1.0571,1
-1.002,-1.0012,0.9959,1
-1.0014,-1.0124,0.99932,1
-0.98819,-1.0005,-1.0127,1
-0.97261,0.94063,0.99932,1
1.0003,0.99994,-1.002,1
-1.0169,1.0357,-1.02,1
-0.96761,1.0701,0.98702,1
-1.0026,-1.0021,0.9964,1
0.99997,-1.0292,1.0428,-1
-0.99669,-0.9931,-1.0514,1
-0.99955,-1.0042,0.97448,1
-0.97167,1.0304,0.99229,1
1.0325,0.99773,-1.0052,1
-0.99279,-0.99139,-1.0768,1
-0.98795,-0.99802,-0.94518,1
-0.99358,-0.99687,-0.98505,1
0.98423,-0.9851,-1.0737,-1
1.0057,-1.011,1.0259,-1
1.031,-1.0389,0.96359,-1
-0.97079,-1.0242,0.98136,1
-0.99963,-1.0004,-0.99995,1
-0.91604,1.0234,-1.0057,1
0.98808,-1.0088,-0.97638,-1
0.99643,0.997,1.0547,-1
-0.99623,-1.0029,-0.94489,1
1.0089,0.9691,0.96823,-1
-0.99765,1.0008,1.0058,1
1.0482,1.0455,0.9593,-1
0.97959,-1.0045,0.99009,-1
-1.0017,-0.99829,-0.988,1
-1.009,-1.0001,1.0539,1
-0.99855,-1.0015,0.96387,1
0.9863,-1.0059,-0.9989,-1
-1.0125,-0.98811,1.0845,1
1.0124,1.0203,0.99095,-1
-1.0069,1.0623,1.0125,1
0.9454,0.95089,-0.96041,1
-1.0005,1.0008,0.99417,1
-0.94953,0.94008,-0.9443,1
-1.0012,1.0053,1.0408,1
0.98919,-1.0756,-0.95566,-1
-1.0074,0.98275,0.97425,1
-0.95733,0.96024,1.05,1
-1.004,-1.0496,-1.0485,1
-1.0443,0.96428,-1.0604,1
-1.0122,1.0072,-0.95134,1
1.0018,0.94184,0.99791,-1
1.0116,0.97404,0.96266,-1
-1.045,-1.0138,-1.0539,1
-1.0118,0.95327,0.94507,1
1.0057,1.0032,1.0836,-1
-1.0238,1.0026,-1.0233,1
0.99279,-0.96651,0.91648,-1
-0.9968,-0.99599,-0.98083,1
-0.99498,0.98674,-0.97429,1
-0.97608,-0.98747,-1.0334,1
-1.024,0.9693,-0.98546,1
0.97553,1.0361,1.0234,-1
-1.0559,-0.99257,-0.94735,1
-0.99982,-1.0005,-0.99387,1
0.99962,-0.99971,-1.0816,-1
0.94499,1.01,-0.91728,1
-0.95859,-0.95255,-0.97172,1
-1.0027,1.0035,1.0065,1
-0.98642,-0.99068,-0.97333,1
-1.0022,0.9992,0.99427,1
0.9429,-1.0107,-0.9512,-1
0.97598,-0.92263,1.0489,-1
-1.0444,-1.0398,-0.95587,1
-0.99838,1.0034,-1.0225,1
-0.96969,-1.0604,-1.0492,1
-1.0603,-0.99183,-1.0264,1
-1.0066,-0.97569,-0.96636,1
0.9869,-0.94545,-1.025,-1
-1.0049,-0.99487,0.9977,1
-1.0024,0.99304,-1.068,1
-1.0001,-0.99995,-1.0066,1
-1.0256,0.94993,-1.0522,1
-1.0066,1.0961,-1.012,1
-0.9956,0.99984,0.96051,1
-1.0361,-1.0245,1.081,1
-1.0367,-0.99293,-0.9579,1
0.94568,1.0422,-0.97436,1
-1.0176,-0.99873,-1.0408,1
0.99679,0.99468,-1.0171,1
1.0371,-1.003,0.96741,-1
-0.97949,-0.99746,1.0133,1
-1.0389,-0.98953,-1.0309,1
0.98998,1.0428,-1.0202,1
-0.91111,-0.98,-0.99658,1
1.0613,-1.0405,1.0222,-1
1.0283,0.98429,0.99519,-1
0.97136,0.98924,-0.98568,1
-1.0354,-1.0611,-0.99977,1
-0.99392,0.98942,-0.95512,1
1.0558,-0.98076,-1.0368,-1
0.9509,-0.9687,-1.0075,-1
1.0132,0.96057,-0.99622,1
-0.99851,1.0802,-1.0147,1
-1.0211,0.99138,0.9965,1
1.0005,0.987,-0.97959,1
0.975,-1.0865,-1.0043,-1
-1.0014,0.99805,-1.0067,1
0.99301,1.0211,-1.0515,1
-1.0053,-1.0064,1.0267,1
-1.0035,1.0254,1.0148,1
-1.012,-1.0498,1.0221,1
0.99986,0.95781,-1.0435,1
0.98237,-0.99954,1.0539,-1
-0.99713,0.99037,0.93967,1
-0.91763,0.98949,-1.052,1
0.95661,0.99875,-1.0093,1
1.0002,1.0049,1.0231,-1
-0.98371,-1.008,0.91556,1
0.9869,-1.0099,-1.0072,-1
1.055,0.99476,-1.0243,1
-1.0124,-1.0073,1.0591,1
-0.99139,0.99424,-1.0362,1
0.99686,1.0015,-1.0053,1
-0.94262,-1.0389,0.97393,1
-1.0002,-0.99512,-0.97391,1
0.99069,1.0143,0.90888,-1
1.0299,1.0052,0.95571,-1
-0.94806,1,0.97151,1
-1.0138,-1.0041,-1.0462,1
0.96985,-1.0148,-1.0054,-1
-0.99137,-0.99033,-0.9881,1
0.99876,0.99127,-0.99617,1
0.98376,-0.98996,0.91557,-1
-0.98993,-0.99188,1.0633,1
-0.96656,1.0009,-0.91382,1
0.97263,0.97776,1.0519,-1
1.0841,0.99852,-0.9639,1
0.99334,-0.94328,0.95848,-1
0.98966,-1.0042,1.0709,-1
0.99033,0.96173,-1.0515,1
0.99949,-0.99975,0.9963,-1
1.0102,-0.99699,-0.91245,-1
0.98822,-0.99661,1.0109,-1
-0.99261,-1.0222,-1.0225,1
1.0001,-1.0002,1.0005,-1
0.99727,0.99786,1.0005,-1
-1.0105,0.97632,0.98449,1
0.99766,-0.98605,-1.0382,-1
-1.0143,-0.94633,-0.96223,1
0.9553,-1.0177,-1.0357,-1
-1.0598,1.0527,-0.97675,1
1.0153,0.93736,-0.95324,1
-0.96013,1.0467,-0.99939,1
1.0008,1.0005,-0.98522,1
0.9797,1.0018,-0.98062,1
0.96661,0.99403,-1.012,1
-0.99725,-0.99939,1.0008,1
-1.0047,-1.0676,-0.96052,1
1.0067,-1.0066,1.0057,-1
-0.94202,1.0004,-0.986,1
1.0003,0.99274,0.99944,-1
-0.96484,-1.0369,0.9221,1
-1.0051,-1.0453,-0.94635,1
0.98856,1.0049,-1.0039,1
-0.96712,1.0096,1.0055,1
-0.99003,1.0203,0.98848,1
-1.0139,-1.0254,-0.90689,1
-0.98746,0.99323,-0.93655,1
1.0124,-1.007,-1.0096,-1
0.99665,0.99976,0.99374,-1
-0.9714,0.95442,1.0561,1
-0.97771,0.98693,0.98558,1
-0.91074,-0.96827,-1.0194,1
1.0246,1.0375,-0.94184,1
1.0097,0.92766,-0.98029,1
-0.98485,-0.98981,-0.99516,1
-1.0128,-1.0168,0.94239,1
-1.0308,0.99896,0.90736,1
-1,1,-1.0019,1
1.0426,-1.0379,1.0412,-1
-1.0203,0.9507,-0.96017,1
1.013,-1.0003,-1.0353,-1
-1.023,-0.99234,0.99759,1
-0.99339,0.99382,-1.0657,1
-1.0134,0.99865,0.98682,1
-0.99998,1.0017,-1.0749,1
-0.97117,1.0004,1.0369,1
0.94035,1.0428,1.0133,-1
-1.0001,1.0002,-0.99126,1
-1.0084,1.0188,-1.0279,1
1.0629,1.0668,0.9695,-1
-1.0021,-1.001,-0.99117,1
0.99752,-1.002,-1.0321,-1
0.99776,0.99049,1.0916,-1
