1.006,1.0167,-0.98563,1
-0.92902,0.99048,-0.98206,1
-0.98974,1.0011,1.0762,1
0.99382,1.0061,-0.99934,1
-0.99985,1.0001,-0.9997,1
0.97784,-1.0157,0.90743,-1
0.98917,0.99517,0.96835,-1
-0.99977,0.99895,0.99484,1
-1.0026,-1.0021,0.9964,1
1.0257,0.9878,-1.0771,1
1.0454,-0.93492,0.98814,-1
-0.98738,-0.99777,-1.0583,1
-0.9687,-0.91264,-1.0148,1
-1.0221,-1.0278,-1.0082,1
1.0189,0.98175,1.0025,-1
0.98931,-0.99316,-1.0979,-1
1.0438,-1.0026,-0.91225,-1
1.0546,0.99965,0.97013,-1
-1.0367,-0.99293,-0.9579,1
-0.98333,1.0104,0.98045,1
-0.99669,-0.9931,-1.0514,1
0.97919,0.9587,-1.0033,1
-0.97733,1.0068,-0.98744,1
1.0124,-0.99161,1.0187,-1
-1.004,-0.99444,-1.0144,1
0.96972,-0.96517,-1.0716,-1
0.98664,1.0026,0.99551,-1
0.98472,0.97328,-1.0112,1
-1.0067,0.99127,-0.90656,1
1.0227,-1.0094,1.0624,-1
-0.9966,-1.0082,-0.9986,1
1.0652,1.0406,-1.0628,1
-1.0315,-0.99074,-1.002,1
1.0341,0.98755,-0.97084,1
1.0155,0.9999,0.94257,-1
-0.99773,-1.0084,-1.0032,1
1.0493,0.9349,0.96517,-1
0.94923,-1.0485,0.93163,-1
0.9735,-1.0049,-1.0081,-1
-0.99003,1.0203,0.98848,1
0.96997,-0.97384,-0.99481,-1
0.99263,-1.0026,1.01,-1
1.0043,-0.98239,1.0167,-1
-1.0103,-0.99518,0.9649,1
0.99601,0.98937,0.99994,-1
-1.0028,-0.99555,0.98479,1
-0.94202,1.0004,-0.986,1
-0.97615,-0.99458,0.98543,1
-1.0213,0.95249,0.95056,1
-0.96995,-0.99083,-0.97987,1
1.0075,-0.97948,0.9622,-1
0.92549,-0.98235,1.0608,-1
0.9673,0.98088,0.98274,-1
-0.99335,1.0108,1.0105,1
-1.0011,-0.9919,0.90491,1
1.0158,-1.0022,-1.0052,-1
-0.99482,-1.0425,0.9656,1
-0.9662,-1.0142,1.0641,1
-1.0021,-1.0038,0.95462,1
1.0639,-0.97217,1.0352,-1
-0.93582,-0.96949,1.0391,1
-1.0258,0.98298,-1.0226,1
1.0273,0.99926,0.93025,-1
0.98572,1.0088,1.0529,-1
-1.0079,0.98915,-0.95708,1
-1.0227,-0.98252,0.97503,1
-1.0369,0.98334,1.0583,1
-0.98678,-1.0379,-0.96718,1
0.975,-1.0865,-1.0043,-1
0.93581,0.99584,1.0296,-1
1.0107,1.0491,0.93897,-1
1,1.0598,-0.99422,1
-0.97556,-0.99291,0.97523,1
0.99597,1.0135,-1.006,1
1.0191,-1.0146,-0.99191,-1
-1.0086,1.0024,-1.0019,1
-0.99378,1.001,-0.91106,1
-1.025,-1.0005,-0.99235,1
-1.0281,1.0437,0.99398,1
0.9741,1.0306,-0.98828,1
-1.0011,-0.99955,1.0011,1
1.0102,1.0154,-0.99565,1
-1.0003,1.0001,0.99437,1
-1.0254,-1.0293,1.0048,1
1.0169,1.0002,-1.0063,1
-1.0104,-0.99327,0.98989,1
-0.98416,0.97344,-1.0914,1
-1.0159,-0.97376,-1.011,1
1.0538,1.015,-1.0271,1
0.98922,1.0176,-1.0587,1
-0.98643,1.03,-1.0523,1
