0.99075,-0.9964,1.0136,-1
-0.95725,-1.0551,-1.0168,1
-0.99998,1.0017,-1.0749,1
-0.9315,0.99427,-1.0482,1
1.0007,-0.96828,1.0923,-1
-1.0075,-0.98511,-1.0137,1
0.99843,-0.99295,-0.98593,-1
0.95512,1.0221,-1.0621,1
-0.99759,1.0003,1.0618,1
0.95881,-1.0137,1.0175,-1
-0.9729,1.0247,-0.94295,1
0.97796,0.98459,-1.0897,1
1.031,-1.0389,0.96359,-1
-1.004,1.0105,0.97127,1
-0.99934,1.0051,1.0027,1
-1.0575,-1.0169,-1.0404,1
-1,-1.0003,-1.0173,1
1.0227,-0.95461,1.0158,-1
0.9561,1.006,-0.92295,1
-0.94995,-0.92865,1.028,1
-0.99213,0.98042,-1.048,1
-0.98478,-1.012,-1.0045,1
1.0005,-0.99815,-0.94357,-1
-1.0282,1.0267,-0.98109,1
-0.9153,0.95604,0.9721,1
-1.0607,1.0192,-0.97566,1
1.0674,-1.0087,-0.96039,-1
-1.0431,-0.93978,-0.99103,1
-1.0224,1.025,0.98686,1
-0.99358,-0.99687,-0.98505,1
-0.91763,0.98949,-1.052,1
-1.0004,-1.0574,0.9637,1
1.0844,-0.98856,1,-1
-0.9684,1.0044,1.0234,1
-0.98371,-1.008,0.91556,1
1.0009,1.0111,0.90834,-1
0.99999,1.0009,-1.0475,1
0.98157,0.96984,-0.93015,1
-0.97906,-1.0041,-1.0293,1
0.99077,0.99146,0.99405,-1
1.0269,-1.0736,1.0438,-1
-1.0269,1.0279,-1.0098,1
1.0104,-1.0567,1.0048,-1
-0.97926,-0.97674,1.0091,1
-0.99669,-0.9931,-1.0514,1
1.0422,1.0142,1.015,-1
-1.0507,0.96205,0.95352,1
-0.9738,1.0452,-1.0246,1
-1.007,0.98842,1.0005,1
-1.0006,-1.0042,-1.0745,1
1.0311,-1.0705,-1.0568,-1
-0.92888,0.98515,0.93779,1
-0.97597,1.0033,-0.9876,1
-0.99622,0.99826,-0.98662,1
0.9933,0.99921,0.99514,-1
0.98741,-1.0182,-0.92094,-1
-1.0438,1.0254,0.9454,1
-0.99768,-1.0021,0.99518,1
-1.0253,0.95091,-1.0038,1
0.99996,-1,-0.99993,-1
-1.014,1.0075,0.959,1
1.0069,0.99046,0.99661,-1
0.95122,-1.0071,1.0399,-1
-1.0469,0.95915,-0.97528,1
0.91399,0.99987,-0.98354,1
-1.0071,-0.97369,-0.98414,1
1.0722,-1.0041,1.0051,-1
-0.97918,1.0613,-1.04,1
-0.99277,-1.0123,-0.99857,1
-1.0014,-0.99992,-1.0962,1
0.97571,0.96341,0.95818,-1
1.0051,-0.99341,-0.99393,-1
0.9553,-1.0177,-1.0357,-1
0.9728,1.0094,1.0432,-1
1.0544,-1.0057,-0.97352,-1
-1.0044,-1.0033,-1.0065,1
0.99943,0.99773,0.93932,-1
-0.9803,0.99026,-0.95879,1
0.97553,1.0361,1.0234,-1
1.0253,1.0102,1.0215,-1
1.0005,-0.99965,-1.0093,-1
1.0043,-0.98239,1.0167,-1
0.99874,-1.0097,-1.0604,-1
0.95793,-1.0155,-0.92474,-1
-0.99773,-1.0084,-1.0032,1
1.0215,0.97659,-1.0474,1
1.0178,-1.0259,1.0168,-1
1.01,0.99632,-1.0518,1
0.99112,-0.98847,0.9235,-1
